Frame,TopLeftCornerX,TopLeftCornerY,Length,Height
2510,688.5,135.5,27,22
2510,695.5,206.5,25,67
2512,0.5,387.5,30,26
2512,49.5,298.5,33,24
2513,312.5,261.5,121,37
2513,493.5,188.5,137,29
2513,518.5,175.5,65,23
2513,630.5,180.5,90,30
2518,679.5,0.5,32,22
2519,623.5,27.5,57,24
2521,0.5,162.5,52,37
2521,0.5,247.5,150,208
2521,28.5,106.5,32,24
2521,562.5,263.5,61,38
2521,643.5,312.5,46,59
2521,685.5,252.5,35,52
2523,0.5,209.5,56,22
2523,50.5,160.5,99,50
2523,146.5,141.5,117,52
2524,0.5,304.5,301,176
2524,123.5,13.5,72,46
2524,356.5,56.5,46,30
2525,129.5,219.5,125,79
2525,334.5,125.5,133,66
2526,96.5,155.5,43,32
2526,156.5,151.5,45,23
2526,230.5,138.5,24,24
2526,265.5,113.5,76,34
2526,339.5,112.5,28,23
2526,414.5,85.5,54,43
2526,518.5,56.5,99,87
2526,518.5,162.5,64,23
2526,627.5,109.5,93,86
2528,163.5,192.5,36,38
2529,0.5,187.5,102,78
2529,332.5,255.5,193,176
2529,557.5,441.5,109,39
2530,609.5,150.5,23,23
2530,688.5,160.5,23,22
2531,0.5,367.5,77,113
2531,80.5,89.5,28,23
2531,123.5,92.5,36,37
2531,178.5,121.5,28,26
2531,254.5,107.5,30,28
2531,293.5,117.5,27,23
2531,311.5,54.5,188,221
2531,490.5,178.5,88,75
2531,581.5,207.5,48,33
2533,0.5,264.5,208,216
2533,112.5,73.5,99,80
2533,225.5,137.5,76,31
2533,311.5,154.5,43,22
2533,563.5,221.5,116,60
2533,568.5,194.5,57,39
2533,653.5,258.5,59,55
2534,0.5,420.5,25,59
2535,0.5,224.5,28,63
2535,83.5,61.5,90,89
2535,413.5,169.5,110,50
2535,667.5,130.5,53,23
2536,31.5,263.5,280,217
2536,204.5,193.5,38,43
2537,3.5,124.5,37,36
2537,117.5,112.5,66,42
2538,254.5,281.5,37,23
2538,287.5,272.5,31,22
2538,385.5,256.5,47,29
2540,32.5,118.5,42,29
2541,0.5,218.5,22,38
2541,25.5,197.5,102,79
2541,295.5,266.5,31,23
2542,268.5,201.5,77,54
2544,93.5,222.5,85,27
2544,355.5,192.5,45,32
2544,508.5,231.5,31,28
2544,541.5,239.5,42,31
2544,664.5,266.5,32,24
2544,689.5,269.5,31,33
2546,486.5,363.5,136,30
2547,79.5,185.5,39,34
2547,126.5,168.5,26,30
2547,513.5,102.5,23,22
2548,162.5,221.5,37,21
2550,37.5,68.5,76,49
2550,152.5,27.5,100,39
2550,281.5,85.5,87,21
2550,355.5,101.5,213,50
2551,529.5,111.5,50,29
2551,537.5,176.5,47,49
2551,606.5,260.5,110,89
2552,0.5,11.5,38,44
2552,34.5,0.5,104,61
2552,406.5,128.5,116,53
2552,412.5,70.5,23,24
2552,516.5,167.5,109,72
2552,521.5,68.5,45,40
2552,593.5,208.5,127,122
2552,650.5,146.5,57,65
2553,0.5,223.5,239,257
2553,523.5,244.5,38,25
2553,631.5,241.5,70,45
2553,697.5,269.5,23,25
2554,421.5,89.5,37,22
2554,435.5,73.5,51,33
2555,306.5,163.5,24,21
2559,119.5,133.5,22,22
2560,323.5,109.5,71,66
2560,397.5,163.5,126,31
2560,480.5,155.5,41,25
2560,584.5,188.5,68,34
2563,207.5,381.5,26,33
2563,216.5,389.5,42,40
2564,23.5,252.5,73,63
2564,124.5,203.5,34,31
2564,137.5,253.5,163,163
2564,196.5,194.5,28,23
2564,218.5,207.5,65,21
2564,599.5,132.5,63,37
2565,272.5,155.5,61,30
2566,0.5,298.5,82,86
2566,14.5,240.5,29,23
2568,429.5,256.5,112,41
2568,672.5,176.5,47,36
2570,538.5,96.5,27,21
2570,604.5,116.5,24,22
2570,629.5,139.5,61,24
2571,147.5,158.5,73,21
2571,588.5,137.5,88,62
2571,681.5,176.5,39,48
2572,33.5,332.5,25,29
2572,130.5,286.5,37,36
2572,177.5,288.5,44,22
2572,427.5,247.5,36,29
2573,169.5,124.5,32,30
2573,217.5,138.5,37,31
2576,636.5,300.5,60,24
2578,147.5,155.5,22,24
2578,182.5,180.5,69,45
2578,262.5,164.5,162,79
2578,290.5,265.5,233,126
2578,291.5,389.5,391,91
2578,413.5,172.5,23,23
2578,427.5,161.5,42,28
2578,460.5,168.5,76,45
2578,679.5,158.5,25,21
2579,675.5,81.5,45,57
2584,108.5,305.5,30,24
2584,139.5,388.5,122,40
2584,571.5,381.5,38,28
2585,658.5,95.5,29,21
2586,88.5,187.5,124,29
2586,158.5,179.5,60,24
2587,288.5,140.5,35,26
2587,531.5,249.5,80,26
2587,552.5,181.5,26,26
2587,678.5,204.5,41,31
2589,142.5,253.5,64,49
2589,398.5,423.5,242,57
2589,416.5,352.5,68,21
2590,0.5,263.5,51,133
2590,0.5,393.5,52,87
2590,13.5,331.5,197,142
2590,25.5,160.5,130,160
2590,156.5,197.5,60,26
2590,438.5,86.5,58,35
2590,531.5,111.5,78,39
2590,591.5,62.5,110,75
2590,660.5,16.5,60,67
2591,260.5,233.5,48,52
2591,518.5,251.5,123,42
2591,518.5,294.5,69,47
2591,692.5,311.5,28,90
2591,698.5,252.5,22,66
2592,93.5,233.5,57,26
2595,229.5,247.5,26,29
2596,0.5,238.5,414,242
2597,39.5,176.5,42,36
2600,283.5,166.5,31,31
2600,329.5,194.5,36,31
2600,488.5,201.5,29,26
2600,541.5,217.5,29,23
2601,24.5,259.5,208,93
2601,40.5,91.5,70,35
2601,111.5,128.5,87,77
2601,272.5,272.5,150,82
2601,632.5,232.5,26,26
2601,637.5,289.5,33,40
2601,670.5,255.5,50,75
2601,695.5,240.5,25,39
2602,85.5,223.5,57,41
2603,160.5,105.5,100,54
2603,209.5,39.5,34,40
2604,627.5,386.5,93,43
2605,643.5,448.5,77,32
2608,130.5,96.5,34,24
2608,339.5,90.5,34,21
2608,425.5,87.5,44,25
2608,579.5,183.5,77,56
2610,45.5,277.5,34,24
2610,143.5,232.5,47,25
2610,299.5,168.5,39,25
2610,504.5,136.5,155,102
2611,670.5,87.5,22,21
2611,689.5,86.5,31,33
2613,254.5,156.5,34,22
2614,149.5,84.5,44,25
2616,0.5,400.5,25,40
2616,26.5,411.5,48,25
2616,111.5,409.5,52,24
2616,151.5,383.5,87,70
2616,202.5,351.5,109,103
2616,293.5,358.5,85,61
2616,526.5,252.5,68,59
2618,214.5,125.5,161,58
2619,188.5,235.5,36,24
2620,527.5,115.5,26,23
2624,187.5,102.5,92,75
2624,355.5,143.5,83,67
2624,423.5,225.5,138,65
2624,439.5,151.5,30,27
2624,478.5,174.5,30,23
2624,503.5,176.5,54,44
2624,653.5,298.5,61,31
2624,664.5,247.5,46,24
2627,552.5,188.5,34,34
2630,342.5,63.5,112,44
2630,415.5,97.5,163,105
2630,545.5,169.5,45,38
2633,0.5,295.5,100,86
2633,152.5,292.5,41,29
2633,197.5,283.5,44,30
2633,209.5,304.5,68,44
2633,334.5,278.5,64,24
2633,341.5,226.5,23,32
2633,473.5,246.5,137,57
2634,696.5,269.5,24,31
2635,0.5,50.5,25,23
2635,0.5,101.5,31,25
2635,442.5,104.5,55,36
2635,582.5,203.5,86,35
2635,686.5,170.5,25,23
2637,485.5,133.5,131,32
2639,280.5,0.5,110,45
2639,663.5,19.5,57,26
2640,96.5,37.5,89,77
2640,173.5,118.5,61,28
2640,209.5,76.5,49,33
2640,431.5,194.5,51,43
2640,470.5,105.5,240,307
2643,123.5,135.5,58,27
2643,255.5,87.5,72,27
2645,42.5,118.5,83,55
2645,130.5,133.5,31,21
2647,18.5,185.5,43,27
2647,73.5,134.5,34,32
2647,146.5,126.5,63,30
2648,150.5,167.5,78,24
2649,0.5,257.5,168,176
2649,28.5,82.5,60,32
2649,31.5,57.5,30,29
2649,59.5,101.5,104,53
2649,113.5,20.5,63,65
2649,243.5,0.5,72,49
2651,0.5,304.5,37,57
2651,86.5,247.5,67,51
2651,310.5,188.5,40,34
2651,386.5,152.5,29,31
2651,523.5,160.5,130,49
2651,692.5,100.5,28,32
2653,239.5,111.5,53,49
2653,286.5,102.5,69,37
2653,357.5,100.5,22,22
2653,487.5,221.5,151,85
2654,384.5,211.5,60,21
2657,572.5,0.5,81,50
2658,389.5,219.5,59,48
2658,545.5,242.5,93,28
2658,696.5,203.5,24,30
2659,0.5,144.5,28,29
2659,26.5,158.5,31,21
2659,57.5,150.5,71,43
2659,72.5,230.5,103,44
2659,142.5,193.5,70,23
2659,361.5,238.5,57,29
2659,453.5,241.5,68,58
2659,612.5,333.5,62,23
2659,627.5,299.5,21,22
2659,660.5,307.5,40,28
2660,129.5,156.5,28,21
2664,0.5,331.5,31,53
2664,13.5,231.5,149,128
2664,121.5,296.5,96,54
2664,255.5,165.5,164,127
2664,259.5,209.5,55,34
2664,420.5,196.5,134,47
2664,672.5,149.5,48,72
2665,13.5,126.5,28,29
2665,14.5,158.5,46,28
2665,40.5,151.5,173,138
2665,42.5,130.5,49,24
2665,279.5,133.5,75,73
2665,363.5,264.5,146,30
2665,401.5,150.5,136,97
2665,685.5,196.5,35,84
2666,49.5,199.5,33,47
2666,96.5,222.5,61,28
2666,206.5,145.5,51,33
2666,377.5,70.5,113,123
2666,464.5,73.5,58,72
2666,524.5,136.5,153,46
2666,527.5,92.5,85,45
2666,557.5,190.5,102,42
2666,610.5,77.5,77,49
2666,687.5,97.5,29,28
2666,690.5,254.5,30,29
2667,44.5,144.5,61,42
2669,0.5,125.5,57,62
2669,157.5,184.5,91,41
2669,221.5,136.5,88,33
2669,430.5,168.5,46,21
2669,461.5,192.5,91,23
2669,616.5,214.5,104,38
2669,698.5,188.5,22,23
2670,11.5,310.5,47,39
2670,70.5,273.5,39,40
2670,146.5,240.5,57,38
2670,197.5,231.5,27,23
2670,236.5,221.5,29,23
2670,263.5,197.5,26,33
2670,287.5,186.5,35,33
2671,19.5,265.5,73,52
2671,116.5,300.5,88,72
2671,255.5,386.5,44,29
2671,307.5,382.5,72,46
2671,488.5,450.5,29,25
2671,514.5,454.5,57,26
2675,0.5,180.5,84,51
2675,89.5,174.5,24,23
2675,154.5,165.5,58,32
2676,39.5,199.5,39,43
2676,275.5,63.5,94,108
2677,0.5,148.5,88,65
2677,641.5,122.5,79,36
2678,21.5,89.5,33,25
2678,54.5,65.5,33,37
2678,423.5,183.5,52,21
2678,533.5,271.5,187,88
2678,624.5,235.5,44,31
2679,373.5,194.5,51,37
2683,117.5,287.5,42,21
2683,447.5,159.5,42,38
2683,479.5,139.5,48,46
2683,571.5,160.5,43,37
2684,4.5,228.5,42,50
2684,100.5,207.5,67,35
2684,301.5,158.5,45,31
2684,460.5,88.5,68,53
2684,683.5,1.5,37,35
2687,619.5,359.5,101,88
2688,71.5,262.5,23,21
2688,478.5,0.5,53,23
2690,1.5,313.5,30,26
2690,84.5,272.5,44,39
2690,352.5,204.5,25,22
2691,62.5,172.5,360,184
2691,85.5,263.5,28,25
2693,415.5,168.5,51,43
2693,659.5,53.5,61,127
2695,28.5,23.5,432,396
2695,299.5,0.5,50,38
2695,453.5,68.5,40,22
2695,536.5,99.5,68,41
2695,604.5,123.5,31,28
2696,152.5,230.5,29,23
2696,523.5,161.5,86,37
2696,578.5,223.5,106,21
2696,610.5,162.5,53,24
2696,664.5,145.5,40,25
2698,363.5,421.5,301,59
2700,514.5,252.5,24,26
2701,13.5,73.5,32,29
2701,33.5,73.5,86,61
2701,60.5,150.5,121,97
2701,309.5,200.5,121,77
2702,164.5,153.5,105,25
2702,296.5,154.5,165,39
2703,26.5,231.5,32,28
2705,0.5,257.5,144,94
2705,166.5,135.5,68,36
2705,571.5,80.5,38,31
2705,652.5,50.5,44,40
2705,697.5,59.5,23,47
2706,0.5,39.5,33,31
2707,244.5,127.5,36,31
2707,421.5,148.5,23,23
2707,546.5,184.5,42,24
2707,611.5,217.5,38,22
2708,538.5,245.5,39,21
2708,569.5,229.5,25,30
2708,678.5,272.5,32,27
2709,3.5,178.5,26,26
2709,108.5,226.5,21,22
2709,196.5,264.5,32,22
2709,559.5,367.5,30,26
2710,58.5,34.5,32,26
2711,114.5,192.5,64,52
2711,280.5,277.5,358,203
2711,481.5,175.5,239,304
2711,512.5,84.5,66,42
2712,249.5,101.5,40,34
2712,591.5,235.5,47,40
2712,671.5,314.5,49,34
2713,157.5,173.5,60,28
2713,308.5,144.5,52,45
2713,434.5,167.5,43,47
2713,573.5,149.5,30,29
2716,78.5,283.5,41,24
2716,471.5,234.5,102,103
2716,632.5,219.5,57,40
2717,0.5,25.5,142,144
2717,349.5,146.5,40,22
2717,530.5,111.5,84,86
2717,542.5,153.5,178,226
2718,481.5,373.5,36,23
2718,562.5,396.5,23,24
2718,611.5,400.5,33,28
2718,682.5,420.5,38,24
2720,271.5,239.5,82,26
2720,386.5,190.5,22,21
2721,259.5,78.5,62,24
2722,140.5,245.5,41,27
2724,6.5,42.5,32,31
2724,153.5,188.5,163,106
2724,308.5,283.5,25,28
2724,657.5,329.5,63,46
2724,671.5,306.5,30,21
2725,226.5,38.5,102,79
2725,410.5,140.5,37,22
2726,111.5,368.5,90,65
2728,599.5,181.5,120,135
2728,612.5,104.5,31,23
2729,244.5,10.5,58,34
2729,356.5,0.5,38,25
2729,493.5,33.5,115,30
2729,609.5,37.5,40,26
2729,678.5,19.5,37,25
2731,0.5,170.5,52,56
2731,44.5,156.5,46,30
2731,91.5,169.5,61,26
2731,119.5,139.5,27,22
2731,194.5,131.5,71,26
2731,286.5,82.5,42,47
2732,0.5,219.5,134,260
2732,381.5,255.5,186,111
2733,77.5,218.5,81,31
2733,83.5,182.5,28,21
2733,343.5,117.5,63,32
2733,439.5,107.5,51,42
2733,520.5,146.5,126,83
2733,645.5,124.5,50,34
2733,667.5,172.5,53,26
2734,217.5,362.5,36,36
2734,252.5,375.5,32,24
2734,306.5,348.5,34,27
2734,325.5,380.5,26,22
2736,184.5,80.5,72,21
2737,195.5,261.5,24,24
2737,373.5,233.5,35,21
2739,325.5,78.5,76,30
2739,625.5,129.5,93,37
2740,0.5,276.5,147,172
2740,424.5,237.5,211,131
2740,543.5,157.5,66,52
2742,43.5,188.5,45,43
2743,221.5,107.5,42,23
2747,146.5,129.5,86,32
2747,264.5,113.5,86,75
2749,0.5,301.5,146,122
2750,145.5,160.5,51,37
2750,350.5,86.5,60,48
2750,450.5,78.5,51,26
2751,107.5,24.5,23,28
2751,198.5,120.5,96,66
2751,356.5,103.5,178,94
2751,651.5,273.5,69,138
2752,72.5,229.5,122,60
2753,165.5,50.5,28,22
2753,179.5,71.5,57,29
2753,361.5,151.5,49,48
2753,475.5,236.5,73,76
2754,334.5,108.5,73,38
2754,411.5,71.5,52,52
2754,447.5,99.5,43,26
2754,623.5,53.5,30,23
2754,654.5,37.5,40,43
2756,499.5,167.5,31,26
2757,7.5,401.5,65,21
2757,46.5,308.5,66,61
2757,113.5,458.5,75,22
2757,162.5,266.5,34,42
2757,195.5,260.5,45,24
2757,440.5,171.5,40,31
2757,557.5,111.5,30,32
2758,130.5,224.5,95,97
2758,477.5,138.5,205,135
2760,0.5,270.5,81,26
2760,147.5,238.5,102,26
2760,488.5,175.5,87,63
2760,507.5,312.5,141,167
2760,562.5,369.5,157,111
2760,574.5,193.5,74,25
2760,676.5,165.5,44,42
2761,67.5,196.5,33,33
2761,236.5,122.5,45,37
2762,0.5,135.5,24,39
2762,108.5,183.5,27,23
2762,168.5,195.5,91,65
2762,300.5,305.5,151,72
2763,246.5,65.5,27,30
2764,0.5,192.5,67,80
2764,66.5,223.5,64,38
2764,355.5,152.5,82,26
2764,446.5,24.5,167,175
2764,663.5,110.5,41,29
2765,251.5,100.5,27,27
2767,205.5,53.5,101,63
2768,0.5,344.5,28,28
2768,59.5,310.5,26,23
2770,47.5,234.5,24,24
2770,223.5,310.5,228,92
2770,452.5,280.5,187,65
2771,198.5,280.5,31,38
2772,230.5,177.5,43,29
2773,0.5,73.5,34,21
2773,59.5,40.5,55,38
2773,381.5,7.5,70,44
2774,152.5,198.5,94,33
2774,368.5,73.5,170,134
2774,572.5,102.5,67,35
2776,0.5,169.5,78,89
2776,7.5,147.5,39,24
2776,87.5,77.5,113,96
2776,507.5,76.5,86,27
2777,75.5,79.5,110,102
2777,294.5,32.5,150,43
2777,407.5,13.5,34,23
2777,435.5,7.5,104,84
2779,567.5,67.5,52,34
2784,673.5,167.5,24,26
2785,296.5,209.5,28,23
2785,354.5,204.5,55,29
2785,484.5,237.5,76,23
2787,117.5,112.5,38,32
2787,211.5,72.5,111,87
2787,613.5,186.5,65,36
2787,678.5,204.5,42,34
2788,289.5,121.5,43,31
2788,420.5,138.5,32,23
2790,15.5,49.5,32,23
2790,602.5,338.5,68,46
2793,181.5,99.5,29,30
2794,132.5,144.5,66,31
2794,153.5,121.5,33,28
2794,175.5,95.5,47,32
2795,88.5,146.5,47,22
2795,205.5,89.5,59,39
2795,328.5,75.5,90,22
2796,0.5,310.5,82,64
2796,97.5,369.5,75,29
2796,469.5,233.5,101,24
2799,525.5,30.5,28,21
2800,93.5,57.5,53,37
2800,206.5,26.5,63,35
2800,270.5,12.5,56,29
2802,496.5,151.5,26,22
2802,520.5,209.5,73,41
2802,522.5,166.5,68,50
2804,0.5,200.5,77,53
2804,30.5,162.5,32,21
2804,60.5,149.5,24,22
2804,542.5,98.5,130,44
2805,184.5,85.5,54,27
2807,0.5,146.5,21,25
2807,89.5,239.5,246,111
2807,108.5,126.5,32,27
2808,82.5,102.5,87,23
2808,281.5,51.5,29,21
2810,323.5,279.5,23,21
2812,126.5,99.5,32,30
2812,156.5,112.5,27,25
2812,253.5,175.5,35,25
2813,40.5,206.5,79,38
2813,151.5,122.5,83,70
2816,28.5,111.5,27,31
2816,59.5,153.5,29,27
2817,48.5,446.5,121,31
2820,0.5,273.5,89,60
2820,20.5,196.5,81,47
2820,58.5,419.5,308,61
2820,305.5,109.5,110,79
2821,601.5,238.5,23,23
2824,65.5,86.5,39,25
2824,107.5,25.5,41,43
2826,73.5,3.5,68,64
2826,250.5,87.5,22,21
2826,381.5,113.5,38,28
2826,415.5,145.5,71,21
2826,487.5,148.5,135,44
2827,133.5,105.5,103,40
2827,257.5,58.5,60,21
2827,279.5,119.5,76,30
2827,389.5,33.5,26,21
2827,446.5,65.5,44,26
2827,496.5,91.5,100,57
2827,676.5,39.5,44,24
2828,89.5,290.5,24,23
2830,273.5,50.5,89,25
2830,310.5,7.5,49,28
2830,471.5,32.5,40,21
2830,565.5,31.5,33,24
2830,611.5,37.5,32,23
2830,629.5,106.5,59,26
2832,154.5,93.5,38,23
2832,229.5,98.5,39,25
2832,303.5,104.5,34,30
2832,390.5,120.5,50,32
2832,461.5,132.5,36,22
2832,530.5,137.5,50,51
2832,580.5,156.5,38,33
2833,601.5,53.5,26,28
2834,445.5,174.5,74,23
2834,622.5,207.5,51,37
2835,548.5,202.5,65,43
2836,0.5,321.5,49,126
2838,279.5,178.5,86,57
2838,608.5,206.5,38,29
2839,691.5,280.5,29,25
2840,244.5,90.5,111,79
2840,445.5,110.5,99,89
2841,0.5,190.5,55,32
2841,163.5,89.5,82,108
2841,188.5,212.5,85,37
2841,272.5,97.5,249,329
2841,643.5,146.5,77,76
2842,641.5,395.5,79,85
2848,157.5,32.5,54,24
2848,192.5,14.5,22,28
2848,215.5,14.5,38,29
2850,289.5,154.5,48,22
2851,0.5,224.5,52,32
2851,0.5,254.5,29,55
2851,14.5,391.5,209,89
2851,93.5,209.5,137,42
2851,154.5,137.5,62,35
2851,455.5,58.5,152,130
2851,564.5,121.5,156,158
2852,309.5,190.5,48,29
2852,493.5,233.5,36,27
2853,218.5,172.5,32,24
2853,354.5,225.5,31,22
2853,506.5,373.5,71,42
2853,551.5,323.5,53,49
2854,115.5,301.5,27,24
2855,394.5,254.5,29,33
2855,417.5,289.5,66,29
2855,602.5,335.5,71,27
2855,674.5,356.5,46,36
2859,144.5,151.5,33,30
2859,287.5,169.5,49,24
2861,67.5,183.5,28,26
2861,88.5,210.5,31,26
2862,516.5,210.5,55,25
2863,4.5,323.5,26,34
2865,174.5,0.5,69,34
2872,699.5,104.5,21,27
2873,0.5,220.5,100,180
2873,645.5,13.5,75,109
2874,100.5,319.5,41,30
2874,201.5,281.5,45,29
2874,207.5,298.5,61,41
2874,336.5,177.5,39,44
2875,0.5,133.5,67,48
2875,101.5,85.5,159,54
2875,153.5,31.5,83,34
2875,244.5,25.5,54,31
2875,306.5,11.5,27,27
2875,333.5,11.5,24,22
2876,241.5,148.5,243,87
2876,599.5,164.5,60,34
2877,0.5,95.5,23,25
2877,35.5,73.5,35,36
2880,21.5,205.5,76,40
2880,254.5,211.5,158,63
2880,383.5,183.5,25,28
2880,404.5,187.5,53,44
2880,527.5,212.5,37,31
2881,384.5,0.5,39,22
2881,470.5,43.5,121,75
2881,541.5,7.5,39,30
2881,577.5,29.5,117,73
2882,141.5,174.5,37,24
2882,324.5,167.5,167,60
2882,486.5,64.5,66,64
2882,558.5,79.5,64,24
2882,619.5,61.5,89,50
2883,458.5,217.5,44,21
2887,9.5,269.5,65,52
2887,126.5,196.5,24,30
2887,175.5,185.5,59,26
2889,208.5,178.5,26,21
2889,436.5,216.5,46,22
2889,471.5,197.5,29,27
2889,575.5,205.5,61,39
2889,606.5,208.5,114,225
2891,409.5,207.5,48,37
2892,697.5,112.5,23,26
2895,1.5,196.5,31,23
2895,421.5,161.5,42,31
2896,0.5,373.5,262,107
2896,558.5,143.5,55,29
2898,0.5,78.5,32,81
2898,120.5,159.5,64,45
2898,377.5,181.5,39,32
2900,0.5,144.5,49,29
2900,656.5,16.5,49,27
2901,663.5,7.5,33,28
2902,576.5,0.5,53,47
2903,0.5,427.5,160,53
2903,114.5,111.5,33,30
2903,302.5,131.5,49,21
2903,512.5,77.5,37,71
2903,642.5,246.5,44,36
2905,0.5,226.5,23,60
2905,312.5,187.5,47,21
2905,348.5,206.5,172,36
2906,69.5,0.5,103,53
2906,413.5,0.5,28,27
2906,618.5,163.5,25,32
2906,665.5,254.5,42,51
2907,282.5,78.5,36,28
2907,363.5,251.5,287,113
2907,640.5,189.5,65,22
2908,54.5,14.5,28,36
2908,225.5,102.5,22,21
2908,226.5,143.5,39,28
2908,292.5,185.5,32,29
2908,296.5,156.5,50,45
2908,512.5,327.5,49,35
2908,552.5,313.5,31,28
2908,637.5,336.5,45,49
2908,693.5,456.5,27,24
2911,0.5,189.5,75,40
2912,122.5,147.5,87,56
2914,1.5,154.5,114,38
2914,474.5,104.5,61,75
2915,303.5,109.5,154,54
2916,49.5,193.5,34,24
2916,114.5,147.5,23,26
2916,144.5,174.5,77,55
2916,416.5,93.5,25,25
2916,429.5,222.5,31,36
2916,433.5,150.5,178,107
2916,452.5,71.5,59,47
2916,611.5,85.5,58,35
2916,679.5,73.5,41,53
2917,565.5,153.5,127,52
2918,625.5,163.5,35,27
2918,638.5,182.5,73,35
2919,464.5,103.5,55,42
2920,595.5,300.5,62,31
2921,69.5,122.5,31,24
2921,307.5,175.5,25,22
2921,378.5,288.5,140,60
2923,26.5,7.5,31,26
2923,654.5,237.5,36,34
2924,353.5,372.5,86,25
2924,586.5,197.5,134,222
2925,389.5,94.5,54,31
2925,532.5,134.5,27,22
2925,606.5,161.5,40,28
2926,0.5,347.5,29,121
2926,121.5,4.5,212,118
2926,264.5,0.5,36,23
2927,362.5,77.5,77,42
2927,494.5,172.5,71,47
2927,624.5,244.5,36,44
2927,670.5,226.5,38,45
2930,0.5,368.5,92,25
2930,107.5,292.5,33,21
2930,192.5,295.5,42,28
2930,317.5,320.5,27,21
2931,97.5,176.5,47,22
2932,67.5,209.5,25,21
2936,41.5,30.5,28,27
2936,306.5,126.5,72,39
2936,350.5,120.5,30,29
2936,515.5,228.5,69,41
2939,294.5,191.5,40,45
2939,442.5,238.5,35,26
2940,143.5,273.5,85,21
2940,554.5,220.5,92,26
2941,1.5,240.5,55,60
2941,64.5,208.5,43,31
2941,94.5,226.5,56,27
2942,687.5,180.5,33,35
2944,53.5,198.5,62,26
2945,295.5,407.5,110,47
2946,0.5,124.5,36,37
2946,0.5,223.5,34,28
2946,44.5,155.5,77,60
2946,321.5,183.5,30,31
2946,351.5,202.5,50,21
2946,379.5,222.5,34,27
2946,412.5,204.5,31,29
2946,492.5,266.5,34,24
2948,62.5,20.5,79,79
2948,585.5,30.5,135,88
2949,480.5,120.5,89,54
2950,362.5,0.5,43,21
2950,529.5,107.5,59,56
2950,676.5,223.5,23,21
2951,29.5,221.5,61,29
2951,316.5,354.5,215,126
2951,464.5,266.5,27,27
2951,473.5,255.5,247,225
2953,540.5,225.5,34,23
2953,657.5,241.5,25,21
2956,0.5,378.5,175,102
2957,430.5,78.5,124,76
2958,322.5,0.5,90,22
2959,265.5,4.5,36,32
2960,0.5,333.5,37,56
2960,62.5,336.5,60,35
2960,101.5,270.5,41,28
2960,155.5,233.5,30,31
2960,197.5,221.5,46,39
2960,250.5,149.5,146,153
2960,393.5,143.5,41,28
2961,27.5,249.5,78,75
2961,61.5,226.5,28,24
2961,104.5,257.5,98,89
2961,182.5,240.5,24,25
2961,215.5,241.5,44,32
2961,433.5,255.5,35,35
2962,90.5,320.5,50,32
2962,113.5,229.5,39,26
2962,152.5,213.5,33,28
2962,182.5,233.5,77,47
2962,268.5,254.5,83,43
2962,444.5,256.5,73,44
2963,13.5,217.5,29,25
2963,98.5,190.5,34,24
2963,132.5,183.5,34,23
2963,278.5,155.5,31,27
2963,556.5,135.5,29,34
2963,585.5,146.5,37,22
2964,61.5,216.5,334,217
2964,352.5,271.5,30,23
2968,69.5,106.5,41,35
2968,111.5,76.5,58,56
2968,160.5,137.5,59,55
2968,168.5,103.5,58,44
2968,344.5,152.5,43,39
2968,371.5,209.5,118,86
2968,542.5,290.5,40,30
2968,568.5,274.5,44,22
2968,617.5,248.5,37,43
2968,633.5,407.5,87,52
2971,195.5,183.5,107,48
2971,620.5,385.5,38,23
2971,682.5,397.5,38,33
2973,24.5,171.5,98,73
2974,686.5,260.5,31,21
2977,591.5,248.5,27,21
2977,617.5,233.5,51,57
2978,75.5,189.5,67,62
2979,70.5,169.5,35,22
2979,126.5,157.5,35,31
2979,141.5,137.5,30,29
2982,371.5,169.5,56,26
2983,570.5,120.5,22,26
2984,402.5,118.5,54,27
2986,0.5,59.5,28,25
2986,125.5,160.5,118,127
2986,245.5,129.5,31,30
2986,293.5,358.5,153,86
2986,415.5,293.5,89,49
2986,463.5,257.5,42,24
2986,477.5,430.5,96,50
2986,504.5,274.5,40,44
2986,552.5,357.5,45,52
2986,619.5,359.5,47,48
2986,639.5,328.5,36,45
2986,668.5,387.5,52,52
2987,99.5,29.5,37,45
2987,166.5,113.5,54,44
2987,517.5,125.5,100,84
2990,576.5,433.5,70,25
2990,651.5,329.5,69,139
2991,0.5,9.5,34,23
2993,417.5,98.5,24,26
2993,587.5,145.5,58,33
2995,44.5,209.5,87,22
2995,109.5,159.5,44,25
2995,246.5,133.5,41,41
2995,322.5,139.5,54,30
2995,423.5,146.5,28,26
2995,492.5,183.5,26,21
2995,588.5,209.5,42,31
2996,216.5,110.5,73,39
2996,584.5,206.5,71,54
3001,114.5,23.5,48,37
3001,418.5,81.5,30,21
3002,0.5,393.5,28,34
3002,14.5,323.5,118,114
3002,86.5,168.5,34,31
3002,143.5,195.5,79,55
3002,182.5,231.5,49,47
3002,212.5,108.5,67,75
3002,311.5,82.5,39,45
3002,420.5,29.5,58,50
3002,491.5,10.5,114,58
3002,494.5,58.5,67,32
3002,519.5,0.5,58,32
3003,22.5,8.5,54,59
3004,41.5,337.5,110,92
3004,132.5,329.5,52,33
3004,219.5,331.5,35,46
3004,239.5,307.5,47,33
3004,283.5,243.5,26,26
3004,310.5,233.5,56,49
